SYMBOL,DATE,PRICE,SIZE
AAPL,20130424 15:00:00,407.07,3770657
AAPL,20130425 9:00:00,411.33,3225751
AAPL,20130425 10:00:00,408.67,2408831
AAPL,20130425 11:00:00,409.79,2002469
AAPL,20130425 12:00:00,410.71,1360936
AAPL,20130425 13:00:00,410.83,930544
AAPL,20130425 14:00:00,409.46,1139275
AAPL,20130425 15:00:00,408.58,1802743
AAPL,20130426 9:00:00,411.10,4037322
AAPL,20130426 10:00:00,413.35,3393613
AAPL,20130426 11:00:00,413.72,4264395
AAPL,20130426 12:00:00,413.02,2671719
AAPL,20130426 13:00:00,414.82,2704802
AAPL,20130426 14:00:00,416.42,2729788
AAPL,20130426 15:00:00,417.92,3637971
AAPL,20130429 9:00:00,423.23,3430291
AAPL,20130429 10:00:00,426.65,3913817
AAPL,20130429 11:00:00,428.41,2238851
AAPL,20130429 12:00:00,431.73,3895762
AAPL,20130429 13:00:00,431.50,2027160
AAPL,20130429 14:00:00,432.33,1658045
AAPL,20130429 15:00:00,431.34,3765795
AAPL,20130430 9:00:00,435.93,4848212
AAPL,20130430 10:00:00,434.98,3325278
AAPL,20130430 11:00:00,439.03,3942057
AAPL,20130430 12:00:00,440.19,2599237
AAPL,20130430 13:00:00,443.85,3648825
AAPL,20130430 14:00:00,443.01,2377958
AAPL,20130430 15:00:00,443.18,3053411
AAPL,20130501 9:00:00,441.69,3644409
AAPL,20130501 10:00:00,437.50,4627759
AAPL,20130501 11:00:00,438.69,1923752
AAPL,20130501 12:00:00,438.63,1017480
AAPL,20130501 13:00:00,437.01,1262074
AAPL,20130501 14:00:00,439.59,2432709
AAPL,20130501 15:00:00,439.50,2514768
AAPL,20130502 9:00:00,445.04,3088573
AAPL,20130502 10:00:00,446.69,2782104
AAPL,20130502 11:00:00,447.14,2236318
AAPL,20130502 12:00:00,446.86,1395574
AAPL,20130502 13:00:00,447.72,1700230
AAPL,20130502 14:00:00,447.89,1215491
AAPL,20130502 15:00:00,446.76,2238030
